user_id,salary
HClark,163026
CGonzales,104556
KWalker,65295
KBrown,123411
WBriggs,168123
TLove,78130
GHarrison,71993
GBradley,142661
SDavis,105183
CPeck,103564
BMiller,226847
JJones,158128
JMitchell,247240
DAnderson,127917
JGarcia,96195
JHughes,187257
RCobb,205319
AGordon,131835
MMullins,216462
SCampos,119330
FHudson,248731
MMccullough,189648
LMccoy,70461
JDixon,133311
HMeyer,93817
KLarson,149068
CStein,134304
MJones,156669
MGreene,188494
KMathis,76369
CSerrano,208730
JMartin,148488
JCortez,134199
AAnderson,171666
JBoyer,233043
COwens,243546
SRodriguez,128047
EMcclure,224884
JHernandez,109066
TSantos,222651
RSolis,192195
RSantana,106932
CLara,121934
DDelacruz,173345
SKnight,125757
TKramer,75077
VWalls,238585
CChung,168395
JMata,179979
JWhite,234062
RSingleton,219893
CSingh,70801
CNelson,197591
EBryant,86464
RKing,229743
MKim,147044
EGuerrero,170223
WMercer,225212
CHarvey,241657
KWillis,249809
CPratt,88145
JLindsey,220722
RFrank,154538
SSims,196216
DLowery,132847
EKey,114803
LKelly,159004
MPerkins,108972
RStewart,199692
GMcdowell,75556
TRobinson,211991
JMartinez,147247
SBurgess,138300
DHumphrey,239443
JManning,110198
MSmith,190227
LDavies,138348
SGarcia,166305
JHill,157166
AWright,142994
PSmith,214861
MTaylor,221048
JAnderson,213129
JBenson,113534
VJacobs,158901
TGomez,223573
AOwens,245366
RSwanson,72255
DWard,150243
JMendez,180690
AHill,171666
JStokes,180162
JWilliams,225303
MGarcia,167411
HGreen,79337
JWeaver,67287
RRoy,104488
HWalker,89601
DHunt,133120
CMartinez,143599
DJoseph,172689
JLeon,193999
SEllison,101195
PMoore,195964
CGomez,93074
EMueller,233834
CCarr,98780
MWilson,240881
EPeterson,109781
AFisher,114581
BWhite,104296
JWilson,106026
CTate,81847
NGonzalez,72110
KWilson,209302
MWu,114312
DPacheco,120287
MFoster,131174
CAyala,154818
AEvans,121173
MMiller,120453
LYoung,145163
SBennett,87166
JHoward,178165
SChaney,247804
RRoberts,145419
JPreston,65963
BZimmerman,229621
JTorres,242474
DGolden,232166
BMcclure,181400
EParker,214309
NYoung,209656
SWu,76127
PKaiser,75336
CGarcia,123185
RAguilar,182487
JMitchell,218923
EHall,163883
SMcfarland,211350
MGolden,113082
KSmith,150290
TLewis,117930
EPrince,187260
GBrown,227665
JVillegas,127474
KCohen,129007
CWilliams,234948
STorres,245289
TMorales,132258
KWright,204719
SCrawford,191329
JFlores,115811
MGray,227099
TSanchez,215082
LRoberts,126029
AGonzalez,162059
MKing,156172
CJohnson,220583
DDorsey,96599
SOwens,234692
JMichael,215187
MCastillo,175018
CAdams,133988
GCampos,164016
ALane,246808
RGarcia,140268
PSmith,242525
NHughes,163593
SPowers,224883
GHardin,151622
RThompson,222914
JPreston,124719
DMclean,100078
JMccarty,119903
JRamsey,138822
MNeal,94496
KLawrence,81139
JJefferson,152415
KWright,211208
JHudson,80167
JMarks,125270
SHubbard,245262
SPerez,240604
MMills,112908
SShannon,85582
LWhite,121570
KRoss,117444
JPalmer,105050
SCarter,239583
LMoran,80739
TStark,164639
MNelson,86441
BWhite,111673
AReid,204082
RRivas,141676
MFaulkner,214933
TBrown,116870
EMueller,204555
KJohnson,80914
RBecker,180767
VMedina,203742
PWilliams,110248
MLopez,166423
DJohnson,239903
MSmith,163596
DPhillips,112009
CJohnson,67411
RBauer,139034
ADuke,170226
TFriedman,226550
NGross,96812
JDavis,85021
SWeber,195145
CDiaz,203288
GLambert,127878
ATurner,125324
EOlson,158527
LArmstrong,218448
PMcdaniel,211490
CFlores,69438
ELewis,238968
JMullins,70249
SHarris,199290
DMccormick,143916
WClarke,134921
MKelly,210243
EWagner,114493
RGates,104423
JStephens,190595
ALopez,184970
CMiller,107230
LWalker,191575
VHall,174074
DBall,245716
DSteele,162430
LPena,93536
JHernandez,67235
THill,143092
REspinoza,227201
ALambert,101766
MWilliams,175016
JMiranda,233457
BMarshall,163492
TGrant,147770
PMoore,116464
JBird,235313
CRobinson,155367
MJohnson,222880
MHill,187357
AWagner,240509
MMiller,124567
EJenkins,86219
MCox,244272
JChapman,169202
EDavis,172759
EBrown,244808
DWhite,113927
PHayes,92100
CWalker,245958
TNelson,182854
DMorrow,114171
CMccarthy,183807
BRiley,205442
GMorales,84278
RAnderson,212133
JPark,123001
SWest,144687
JSmith,240027
KTucker,79198
KMiller,71602
JEllis,103354
MMcknight,171495
JAdams,71989
SElliott,249671
JJohnson,235055
SHernandez,249528
RMiller,159218
CBond,217987
ARogers,231597
RDodson,248379
AHarper,231422
DFischer,81372
DLogan,99668
CAustin,152262
CBradley,85282
LHoffman,171688
MLopez,249524
JStuart,88109
AClayton,219764
MPerry,77914
COlson,167528
BSerrano,241534
SDuran,168048
PLong,221652
SRose,232850
WDavis,144963
RNewton,237490
BMorales,154629
BBell,242346
THenderson,199643
ACooper,87263
WFigueroa,114424
EHoward,149938
ZJohnson,166208
MBranch,73818
DMorgan,228700
LJohnson,95955
JVillegas,229069
JWilliams,184636
ARiley,97960
VLopez,227423
KHernandez,96526
MGonzales,169397
KHernandez,111540
AConway,82336
JHancock,81806
GDavis,88743
TWatson,219576
SRivera,176392
CSnyder,128438
AWilliams,131311
MLuna,200673
SJones,195180
JBush,176226
DOliver,91716
NCompton,80909
DLevy,123672
ARobinson,74232
SMadden,145373
NSmith,143566
JRodriguez,130822
NHicks,189090
NWiggins,82015
BAdams,114283
CCraig,148000
EBrown,154772
NMyers,194418
JGilbert,176455
CGibson,92663
JBarnes,163949
AFry,122464
AWhite,204083
AWilliams,171046
CVega,134275
JPerry,241230
KJohnson,219528
SRoth,76719
EGreen,152358
JFarmer,199810
DMiller,227522
MScott,157510
OSteele,70442
JDavis,243051
EMoss,173851
JConley,73526
RBerry,178604
MGibson,237998
ENguyen,218097
AWhite,210363
CTurner,146365
JRichards,215729
RBrady,178866
EManning,168706
RPerry,161496
EHunter,145336
JReed,69370
JRobinson,89624
SDominguez,199304
CCook,222195
BRobinson,231960
DBurke,90929
ZWhite,180086
CDecker,137091
AWeaver,230201
SPatterson,109796
JGrant,151887
GPadilla,234286
GGarcia,81671
JMoore,163923
AOrtega,81199
SJames,225799
ERose,237045
JHendricks,189983
KStrickland,112340
RLee,241224
HMelton,174698
JRoss,73026
JPonce,136035
JBanks,170078
BLee,233121
AMartinez,245242
MJackson,85258
RYork,211016
RSingleton,73441
CPerry,165100
WSanders,78974
JTurner,195720
THorton,98336
LOdonnell,207980
JHenry,203716
AParrish,167621
JWilliams,190299
COwens,186008
TWilkinson,209209
RAllen,171239
DWare,66171
CMoore,92517
SGarcia,106917
HHensley,137243
DLeach,119050
DSmith,176703
TVaughan,67220
OKlein,157437
TVincent,88407
CGriffith,67729
NPalmer,159506
JCastillo,150071
MRichardson,219795
AFlores,154538
TBuck,75126
SLin,79704
JWeaver,181782
CPotts,205859
RLeon,152678
JCase,215950
LLutz,100436
JBlack,195414
KHill,211954
AGarrett,157468
CKing,232725
AYoung,126841
ACooper,195866
SBonilla,224113
VWalters,229651
BWilliams,125219
CSchultz,226764
JHarvey,113397
JBaxter,171736
JBell,130124
MBates,217798
SSoto,93166
GEllison,187501
SStevens,169372
MWatson,199911
CLogan,169192
BRichards,125462
KWilliams,216817
CMcdonald,242218
KRamirez,214579
JHess,94573
KCox,147646
CGraves,125163
LLutz,70721
SDoyle,106803
ARamirez,125677
EKing,80122
PMerritt,69804
BDavis,244069
BLane,149960
TWeaver,154320
JSchultz,72278
DWilliams,70059
FSoto,127499
BSalas,162764
MWhite,111655
SJackson,235494
GMiranda,85607
JCaldwell,214837
CSummers,130458
TCalderon,167186
YRamirez,209566
CDudley,128242
BWilson,68321
GPennington,127581
RElliott,205898
DMurphy,102091
KPatel,109824
CGibbs,199794
JGonzalez,174802
CTaylor,177562
PSmith,156315
CParker,208884
KRojas,169202
KPage,133586
CStewart,235064
CRuiz,184317
CGordon,236081
ACross,215154
JHudson,182416
JCarney,109673
DStewart,118229
MMartinez,150227
EYoung,140616
AWashington,136459
AWilliams,196873
EHarris,119522
TPittman,220934
MSolomon,100773
MMartinez,152579
DBrown,186334
WRobinson,177064
TStevens,114220
MFord,189037
CBeltran,168236
PMedina,111762
VSampson,71928
SPerry,75602
CJohnson,78854
LSchultz,86192
EWilliams,186788
AAlvarez,167517
MKelly,235488
KGarcia,66575
CWilson,102416
DPorter,86175
MCummings,151504
EPoole,94654
NBanks,209947
JGutierrez,102193
MMelendez,154037
BWright,99194
KBrown,67248
SFuller,131348
MWright,201800
RPruitt,236436
SPerry,143314
CRichardson,172875
EThomas,119547
ASanchez,243637
DDunlap,155213
ARivera,206691
DLopez,180373
DHoward,111580
AGonzalez,184255
BGrant,67363
DSutton,128320
KWagner,240708
KJones,231490
AButler,222992
DEdwards,174120
ABarrett,128280
BLopez,246631
ASnyder,145367
RParker,82178
JRocha,138341
DMolina,66086
CVelazquez,109109
MCollins,142132
MBrown,125716
CNewton,90358
JWarren,217316
RWare,100140
RCain,233688
EGraham,210203
JWells,140625
NSmith,233722
JPerez,220543
GFlores,121055
STapia,139939
JLynch,75695
CBoone,136449
KKnight,111942
LFisher,232279
CCoffey,127353
BMiller,137716
FAlexander,220868
MSandoval,167540
TParks,114285
RSmith,225082
TPerez,125612
NFrey,137753
YBeck,66599
JWilliamson,225143
NRodriguez,173946
FFleming,91455
KMaxwell,181966
AReyes,70507
AMiranda,141079
KAllen,219229
JOwen,136578
DGallagher,213322
JGarza,209660
WCollins,242313
TFuentes,209032
TDavenport,89011
TWarren,153402
VBird,79558
KSmith,93626
ADaniel,232744
JBridges,122544
SParker,202706
LSilva,89912
TWinters,192716
TBrown,99496
VRiddle,187795
OHammond,86722
IMcdonald,165754
NHarris,139022
KLynch,165643
DFrench,67257
EWeaver,195556
MLopez,220984
LBrown,125672
KSparks,207142
RRogers,216882
BDavis,180468
JHampton,219881
CClark,163169
MCarter,215383
GJohns,161728
RHorton,151606
DBarry,171614
MWilson,165452
JHill,182202
APena,167529
CCampbell,214767
HHill,112150
RRojas,210433
TYang,157750
SDavis,104510
CRoberts,66272
KNelson,144818
WLopez,248121
WArnold,198030
RMccoy,140647
NPratt,246882
RGreen,117554
WWashington,146184
THubbard,207029
JStark,100106
JCrawford,234602
TMclaughlin,71065
CDodson,106320
PHoward,148758
HMullen,173208
KDrake,174199
CPotter,113203
JParker,190823
KMartin,136818
AWalker,211886
ARay,162444
PBerry,172221
BMiller,159954
JHayes,222783
PNichols,95000
JWolf,159099
JPena,230505
DHanna,167161
AGonzalez,228972
KParker,115082
TPorter,105018
JFuller,238828
RSuarez,135959
CPeck,177733
BWalters,183329
JSimpson,239465
FWarren,227140
AFrazier,127709
ASmith,179173
RKim,209550
JMckinney,173823
SLam,192500
KRios,176467
BNunez,140936
JMcdowell,180994
JBishop,187199
JJohnson,236845
ADelacruz,105729
CWoodard,126617
CRojas,126315
PHawkins,178878
THays,72772
KHoward,77748
RWright,169797
DLiu,247284
MWilson,232316
JAguilar,107892
BNolan,86233
VChambers,116099
BMedina,197259
KJohnson,221899
BTerry,133916
RCollier,97782
KEstrada,172636
ISoto,244637
NScott,198374
MStein,212177
KStevens,135265
DNichols,147006
JDunn,133493
EWilliams,108514
MMcmillan,209884
BVaughan,118790
TCastaneda,153085
CMurray,76199
VEnglish,93907
BAlexander,161228
ERhodes,211150
JByrd,102477
DCooper,161368
AGonzalez,109447
KArroyo,159378
MBradshaw,234088
DWaller,175456
KMoore,189661
MWilliams,139379
KAlexander,152804
DGoodman,172619
BLopez,93774
MGarrett,120516
TCooper,218550
BHinton,219868
JRios,197424
RWilson,140704
CFernandez,212114
TFields,208485
ASherman,113182
WChavez,88389
BThompson,245501
JHill,112067
NBenson,180158
TWolf,71240
TTucker,231931
MHenry,105712
LWest,189469
SHowell,67309
TNeal,103603
CMaldonado,75890
MWatson,187958
MMorales,69126
ALuna,199853
PAlvarez,195092
AMills,208846
RStewart,242960
AThomas,248817
JBallard,201262
HWatson,244282
KFigueroa,234046
SRich,119179
CBuchanan,176455
ACollins,139044
LPrince,194496
DSandoval,78532
ACarpenter,244234
SEdwards,225294
JPrice,179306
MAnderson,227566
SColon,246396
SHobbs,147376
MBowman,76475
BFowler,174075
KFrey,193466
CGonzalez,133976
ECurry,196549
SAlvarado,117640
VFrost,67574
CHerrera,82923
CMorris,80722
DPope,144245
BMiddleton,172109
DPrince,188522
LBarker,169817
AThomas,192016
EGuerrero,161848
CPatterson,171005
HGraham,179292
RRichards,214136
ABarber,121648
SBailey,140682
DWalker,76046
BSmith,110256
CGlenn,99792
AMoss,243744
AEdwards,210112
DBrandt,68232
CHenry,210719
SNorris,194238
BMeza,229972
JWoodward,229209
RRitter,69926
THuff,230912
JBrown,230014
MCarter,67714
CLevine,98136
RSimmons,179569
SGonzalez,110537
SSanchez,104334
SVaughn,196394
WGreene,245260
ZLee,211361
LGriffin,214153
RCastro,114855
THarmon,245767
TNicholson,73944
NCarter,173216
DDiaz,93546
BKing,219420
AThompson,116777
KAdams,71383
FParsons,154046
SWallace,73871
DSosa,119476
KBrewer,215016
JDuncan,191904
CDawson,170864
JMcfarland,112216
JNorris,85610
SRodriguez,248499
KWilson,249758
NBentley,177188
JQuinn,142675
JBauer,179573
RHamilton,105372
JNavarro,163148
LSantana,129715
APorter,109335
MMorris,161016
MWhitehead,168357
CArmstrong,65594
CGarcia,74076
ASanders,211542
CBentley,208619
YHopkins,92722
KFischer,203059
RCrawford,101190
VBarry,225358
MBrown,129467
RTurner,97172
RSmith,116954
JWood,98335
BDonovan,175833
RWard,205784
BMadden,138622
NSawyer,66834
RHarris,177370
AThompson,234478
SMiller,248776
DDavis,85295
DRay,117508
MWhite,172695
JRichard,156754
JSchneider,110522
ABernard,95309
TKing,246973
JRodriguez,222748
CJohnson,157230
KOwens,72574
NMason,218224
WMiller,173887
MSweeney,233794
TJones,210599
DBrown,67374
TWilson,84697
ECobb,182446
REdwards,68371
DGarcia,83763
JHowell,201397
KSalazar,187289
ABaker,199238
JWilliams,78831
KRodriguez,90511
DLong,175396
CDixon,93374
TRoberts,161388
KMiller,224274
SStevens,104630
AOliver,109096
RJohnson,190749
DMitchell,215205
EFleming,103082
TCurry,227368
KRoberts,169590
MMccullough,115097
CMyers,245500
RNelson,219404
SBradley,128219
MHammond,150612
TMcpherson,211483
RMoore,118315
MMalone,185675
BAvery,173963
LGarza,169820
AMartinez,242616
KMiller,211704
AWebb,68723
BYoung,241425
MHamilton,228980
MChan,149788
EMitchell,100322
JHughes,151832
CReyes,153281
SMueller,77104
MWhite,231261
JLandry,157606
RBates,180264
CKane,233946
AChristensen,231352
DBaker,196696
DBarber,179507
AHunt,181235
KHicks,241462
KWolf,172201
MHart,185867
JBryan,233433
JAnderson,188218
MJuarez,174317
AGordon,135851
EFritz,145613
ABoyd,96892
CLane,96662
YWaters,66885
MSmith,226106
WAdams,218670
CWatkins,243632
GTaylor,116468
WGreene,238219
CMiller,244663
JAnderson,189130
ALane,84862
SRhodes,184878
ASchmitt,69493
MFreeman,135263
PHolmes,109824
DHubbard,169116
KRodriguez,144857
SCollier,65666
BJordan,78155
WGibson,159913
EParsons,72377
RGarza,89953
TWang,174501
SDelgado,224646
COliver,221935
SAllen,162812
NWilcox,179641
AEscobar,178956
AHicks,137718
EHerrera,157754
CHumphrey,248617
NWright,95793
JDalton,199141
JJones,116851
ROconnell,243215
SMurphy,177813
MMurray,90461
TEvans,161357
WDudley,247972
BCopeland,135849
AMendoza,126165
MCrawford,223353
RLamb,215899
KCooper,151851
JTaylor,163619
ERobles,162770
ACoffey,199946
DWhite,138166
ACollins,215370
MCunningham,122462
CBradley,153598
RPalmer,182826
NFarrell,244983
EWalsh,159861
JPatterson,164481
BBrock,134939
KMitchell,180607
KLarson,103664
GDelgado,187366
MArnold,134877
CMaddox,163283
JPerry,215670
JFields,157070
JMorales,233512
MFernandez,118248
AButler,97432
FMclaughlin,246954
JJensen,211270
EFreeman,241229
TGarza,156355
MPowers,188410
DSims,111740
AAllen,207795
NSerrano,71801
RSullivan,207672
ARiggs,159849
CKaufman,82597
MMejia,180582
DEdwards,197344
WBailey,153830
JCarr,202072
MRamirez,249606
LWilliams,202297
TFrazier,213290
RBell,154644
CHowell,113320
SKelly,178204
CBrewer,223089
SRojas,177502
RBeard,151517
JAcevedo,155921
RGregory,180628
SPerez,108074
JGrimes,212125
JBrady,176532
JKelley,86785
MHunter,136570
KSanchez,137944
HLutz,150938
JWilcox,148127
MMartinez,193515
GThompson,104987
LMcbride,247272
MSmith,153885
KSmith,164965
JGreen,249881
JCrawford,104885
JWood,162063
PSmith,179683
CMurphy,75361
MMueller,217789
YThompson,107419
BGonzales,245351
THuerta,159424
RSmith,243370
MPope,101831
EOrtega,174875
JMendez,240181
TAlvarado,214450
EAnderson,188830
TButler,79471
SJohnson,68630
DDrake,137240
PCamacho,203102
BCantrell,111946
LThomas,141718
KBlack,214082
EBrown,234400
BJackson,241185
HYoung,123394
JShaw,230837
BMiller,72876
EButler,163752
SNelson,94815
DGentry,127408
BThomas,248481
ACarter,129985
TMcpherson,161407
HBarrett,161828
MLucas,186705
HLewis,89604
DCallahan,182262
BDean,220371
JBrandt,214224
JThompson,162866
DHarris,114011
AWade,80002
SDelgado,76445
RTaylor,206298
CSmith,67523
FFlores,71307
AGibson,79092
CFoster,244397
PWheeler,161964
RDavid,180734
KThompson,203872
AMartinez,203374
WBrown,69155
RDaniel,161932
TRobinson,144069
JSmith,145106
AOconnor,146136
JBrady,151588
BLee,126299
AFrancis,177534
RFerguson,227458
SGilbert,169178
LHughes,229667
KWilson,139156
SBarrett,67711
ROwen,170956
KReed,116900
TWilkerson,227977
SSimmons,110756
JFrench,131901
CHooper,111175
MHinton,93710
JDillon,207575
MNewman,160914
LHopkins,184399
TWall,152022
RBurgess,204113
SJackson,243904
MRamirez,200567
NGonzalez,239300
AAdams,119273
KJohnson,66108
MReyes,121549
MWarner,150962
MCastaneda,71532
SPowell,108264
KArmstrong,197025
RRoberts,249787
BBallard,171789
BWiley,152962
LStanley,203805
JCastro,85851
JMartinez,162135
BLarson,226573
WBrown,121147
DPatterson,126536
TShepherd,98629
BMarquez,160754
KCarr,229538
TMarshall,214487
CHoffman,200077
CRodriguez,223646
BMartinez,83488
KMurphy,174887
MSmith,153981
TDominguez,219216
BPoole,238151
ARichardson,190603
LNorman,182620
NSuarez,240168
CSimon,190571
CPadilla,174802
MCruz,121797
JKline,137440
JAnthony,227947
MRichardson,102148
RMills,246500
MWilson,150999
RSmith,90010
KLewis,88879
AMyers,128705
CParker,227415
CGonzales,220208
JCooper,246691
ERodriguez,162866
ASanford,245154
MLewis,65631
FWood,69571
PBond,204205
DBell,85502
ERodriguez,115538
VGreen,204078
SMiller,76846
SAnderson,187417
CKnight,98480
RFernandez,189502
MWeeks,99101
TMartin,80005
EBailey,162726
KChapman,180495
CLarson,180936
KMontoya,138601
KMason,133597
CCarter,237489
KMiranda,100075
TMiller,109024
GAnderson,218346
MWagner,235120
ABarrett,202665
VRichmond,126246
KKelly,232016
SWoodard,112175
MWiley,144458
SMyers,192645
MCarpenter,148469
LClark,209830
LNelson,187741
NHerrera,156569
TElliott,148908
DCardenas,224161
TFigueroa,127768
SFrey,154022
CBurnett,208874
LHarris,113812
HWalter,204653
LThomas,208660
JFisher,99954
SJames,159071
JTurner,237132
TKennedy,73099
JWalker,249202
KWallace,69185
CKline,71161
TSimpson,198444
CPerry,84049
AScott,163415
LSchroeder,92993
BCarter,89525
LCarroll,188978
JJackson,78084
NWard,186282
SCrosby,68504
TRodriguez,72656
DRodgers,216334
WYoung,144791
ASmith,121847
KCarr,152581
NGarcia,101314
JBarber,169868
CVelez,141315
RRusso,84055
KRoss,108462
ESullivan,72475
GWalker,194229
BMontgomery,65915
TOwens,249181
LSimmons,249635
CLewis,146923
JWilliams,76193
RHolland,161198
TMann,224879
MFrazier,105974
PStevenson,108768
SSmith,206654
ECarpenter,109613
CSaunders,135430
JAllen,77150
CMarshall,123823
GCollins,199418
SHoffman,131810
BWilson,178227
JAcevedo,101120
MMatthews,246461
BWilliams,91771
DYoung,201524
ABarnett,175718
MHenderson,244815
MGutierrez,209386
BBrown,154342
TRivera,177103
SPeters,121080
JGriffin,178763
TDavis,108626
SOrtiz,199406
HBurns,143207
SOrr,74477
CCannon,172005
SOrtiz,111088
RBonilla,154172
MOneal,188720
MBrooks,98330
CMorgan,187189
JWoods,73627
LGutierrez,109797
MMiles,237955
TBurgess,191981
ADuncan,95783
MAlexander,175693
FRowland,128197
RSims,184201
JSummers,180404
DNorman,104494
TKelly,238758
TTaylor,195924
EScott,203557
NLong,226567
AWard,240812
MWilliams,217737
DStrong,186022
AHayes,222634
DMyers,184446
JLeblanc,204148
JSmith,80767
RRodriguez,113043
MWang,208874
BRitter,168334
KGarcia,244743
EHicks,241222
CHoover,145238
WCole,102396
CCardenas,164624
RGreen,145103
DSmith,236728
JPark,233614
VBass,172115
SMoody,134574
SChambers,223733
JRay,96849
SPayne,211227
BBrown,90294
AHarris,168584
SGonzalez,129032
CClark,183689
AVasquez,237395
MChase,94511
TChen,224015
DFuentes,177779
BGolden,207469
DHamilton,179837
AWilson,167758
MSpencer,88664
JRose,104962
DReilly,89023
MMcneil,95579
KBarnes,73500
PJohnson,232617
MWagner,192565
SReynolds,86773
PZimmerman,240796
SMendez,243501
AGarrett,209512
JMitchell,187103
JAlexander,157591
WWilkins,182049
RMiller,201739
JGrant,165281
NPatterson,241116
BBerry,126550
KSmith,246801
DKelly,175204
AMiller,227700
SBrown,88141
LBrown,88451
SHardy,112003
TThompson,70761
JReynolds,125793
ASmith,169863
BWalls,92883
RSmith,147774
AGriffin,165727
SWood,103986
MPhillips,246794
MBrown,137995
SBradley,245824
TZimmerman,150367
RDennis,72477
DButler,193919
PBlankenship,106022
LAguilar,76765
DClements,215305
MFletcher,115050
JMueller,105095
MHolt,85474
MFrank,191830
PFisher,112036
EKane,140844
LHernandez,164801
ZWhite,82131
SMoses,149454
HHernandez,102720
GHamilton,221277
TWilliams,128470
KSteele,246379
AJones,144274
HHill,93945
CAllen,199673
KAbbott,137345
JJohnson,114355
JJames,240405
KDavis,101502
MSteele,249351
AMartinez,147291
CVasquez,144519
CCooper,87933
JSingleton,96512
SBrooks,246201
JOliver,205909
MMoran,190620
EJohnson,218059
MWilliams,92591
AHudson,107150
DCarlson,224267
ERamos,148161
KPatton,217172
RStephens,195478
CTaylor,187682
JTapia,216164
BMcgee,138729
DSchmidt,79806
LHunter,151507
MWheeler,232931
SFisher,188600
MCampbell,68904
AWeber,112132
TSmith,107799
NTaylor,125369
NTurner,242315
JSanchez,200477
ZBailey,202782
MLewis,187848
BBoyd,76068
DLara,128636
TReid,158896
SJones,135056
MMartinez,170024
VTorres,85545
HRamirez,84558
LAnderson,228220
DDean,68166
JWells,78778
DLittle,245410
NThomas,227650
CBrown,179099
CLewis,139151
RGrant,248123
TLee,217278
JMiller,90479
CPhillips,209000
KGregory,108416
DBrown,136180
AHarrington,204864
DMills,178622
NGarrison,118816
ABarrett,72321
JTurner,142215
PParks,238550
MClements,240916
MDavis,115797
JWagner,207651
NWilliamson,167752
LHart,160990
NRodriguez,117068
KRitter,139354
RWalker,84937
GCook,151875
MMoore,145443
DCastillo,172285
GSanchez,137180
KValdez,142805
LLee,242874
TRobinson,122257
JHinton,163591
AWilliams,167762
MVargas,137937
AHuff,227424
AScott,73609
CWilliams,197610
SYoder,235804
HVasquez,204999
RSmith,150835
AStevens,117999
AParks,237742
DAguilar,178547
CGonzales,170858
JWelch,230141
CTucker,230902
KMedina,84037
RTorres,122431
JCurry,124234
AGray,124246
MMerritt,148509
JMclean,187472
NWilson,165054
GWalker,214692
MPratt,196850
CKim,120171
DHale,226393
PSalinas,185767
RVasquez,79331
BFrazier,164754
RNielsen,242380
TWilliams,209342
AMorgan,198001
KWilliams,177658
BBailey,160392
IJordan,127685
RHolmes,127632
SPrice,67076
CKim,178813
CLindsey,136931
JOliver,118185
JHudson,222775
HCarter,100104
TGarcia,73597
PGrant,113271
CDuke,233388
CWilson,163650
EBailey,84141
FHoover,175004
MRodriguez,181131
FParker,82294
BWilson,232282
TAndrews,160924
SMolina,142806
THarper,203796
JPham,76962
MJohnson,105252
TRobertson,206450
DGarrett,146701
CRomero,134878
JRobinson,187164
MTaylor,153121
DHorton,91755
GDuran,159448
SRussell,203618
KOneill,155156
TLopez,88313
SMahoney,173160
RKramer,190057
TCollier,187815
LWallace,217805
MAnderson,101976
RThomas,217699
SEspinoza,229974
ARogers,147640
WThompson,157321
PValencia,106384
SKeith,120637
THill,84880
LReynolds,196350
JRose,193618
LSmith,213708
EReilly,224719
ACarter,221661
APerkins,121736
LKing,203874
RCampbell,102247
CAnderson,202813
DGraves,173053
CBrown,142088
JBerry,173077
SKelly,87032
FJackson,70477
RWilliams,86707
JStein,197920
RHutchinson,71408
AWilliams,217585
DRivera,249927
WTorres,103508
ASanders,109926
RNewman,211302
MWiggins,153474
DBell,141552
DBerger,227866
CVasquez,109746
JStewart,188613
MJohnson,225284
EVillegas,213103
PWilliams,75360
SDuncan,150862
ADominguez,183648
AMeyer,201401
BSnyder,97752
HClark,165212
JMullins,233658
DWilliams,130952
LCarpenter,75841
DMartin,86855
MSimmons,189460
SWall,145639
AWeaver,215567
LLong,124017
AJohnson,113043
APeters,158827
DSmith,246958
SClements,126278
KMendoza,213762
CRamirez,241184
LSchultz,131482
SDavis,175004
MWalsh,84102
DDixon,202086
CGarcia,186763
SGonzalez,242308
BMason,189774
JThornton,163062
AAdams,136899
JCarson,146422
DOwens,83757
MPowell,178016
DJackson,100785
DRhodes,215237
EBautista,168804
EFarmer,177150
NFisher,97274
DRivera,67959
RCook,110951
BMichael,206712
MMedina,69024
MMorgan,137998
AGibson,72867
MPerkins,105732
JDonovan,174982
NKim,218892
SGonzalez,116840
WFisher,137518
NMorris,168641
KLeon,113545
SFreeman,95573
RRobinson,123321
AWood,168888
JBurns,226441
AGardner,245886
WMelendez,142116
AYoder,159642
HConrad,244815
ALee,220406
LSullivan,209337
MLowery,228284
DPayne,193175
JTaylor,202562
RStein,223691
NHarper,200569
JMclean,127045
DLewis,176606
CMartinez,205734
AHart,134726
AHarper,146341
CStout,135104
KGarza,243144
DStone,113917
WGibson,128342
DBarnett,139703
TMendez,188557
LBaker,215125
MHaley,104049
CSmith,246430
KGrimes,249170
SRodriguez,82597
LGarcia,168481
SJohnson,115266
GHamilton,209039
AHatfield,99087
JCummings,101654
SJones,105372
GDavis,66196
NClarke,238276
JMartin,235944
SLane,146570
MBrown,234914
CKing,243995
AGordon,141561
ANichols,66681
AAdams,241933
RYoung,182951
TPrice,243357
AHernandez,137562
KHarris,139457
ACook,126639
TDay,100748
PSherman,205252
JHunt,242625
MHunter,149697
AHarrison,72209
PAlexander,114039
BCampbell,204290
ATucker,182163
SRichards,153613
TThomas,99368
JTanner,169845
LHolder,150846
WJones,223164
ERussell,210634
JBean,191308
SDunn,213620
JDavis,90180
CWoods,113363
AMullins,90713
GJacobson,121902
TMartin,195239
JFrench,178413
TMoore,95278
KRios,78774
AWard,204710
TRivera,239169
JRobinson,161922
LCampbell,192704
DHaynes,110549
JJohnson,107916
KDavis,153022
MGilbert,70815
TMartinez,143405
DSmith,129504
CLawson,111226
JMckinney,70144
TGonzales,169271
LLewis,135436
AWhite,188964
BTorres,98770
EDavis,110562
LBaird,150585
RVillanueva,231462
JJordan,83013
JKeller,183580
MSherman,107455
MHenry,140732
AJohnson,71138
CSullivan,131924
DBurke,211010
MWilliams,166617
JCruz,172815
SBass,79356
KCosta,148219
TMills,128723
SSmith,135747
ABrown,159035
BBrown,81176
TKelly,208624
SHayes,104487
